Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19
9,136,5,0,93,0,54,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,137,6,0,93,0,54,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,138,7,0,93,0,54,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,139,8,0,93,0,54,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_3,M_3,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,140,9,2,95,1,55,M_2,M_2,M_2,M_2,M_2,M_1,M_0,M_1,M_3,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,141,10,0,95,0,55,M_2,M_2,M_2,M_2,M_2,M_1,M_0,M_1,M_3,M_3,M_1,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,142,11,2,97,1,56,M_2,M_2,M_2,M_2,M_2,M_1,M_0,M_1,M_3,M_1,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,143,12,0,97,0,56,M_2,M_2,M_2,M_2,M_2,M_1,M_0,M_1,M_3,M_1,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,144,13,0,97,0,56,M_2,M_2,M_2,M_2,M_2,M_1,M_0,M_1,M_3,M_1,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
9,145,14,0,97,0,56,M_2,M_2,M_2,M_2,M_2,M_1,M_0,M_1,M_3,M_1,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
10,145,0,0,97,0,56,M_2,M_2,M_2,M_2,M_2,M_1,M_0,M_1,M_3,M_1,M_3,M_0,M_0,M_0,M_0,M_1,M_1,M_3,M_3,M_3
10,146,1,3,100,0,59,M_2,M_2,M_2,M_2,M_2,M_1,M_0,M_1,M_3,M_1,M_1,M_0,M_0,M_3,M_0,M_0,M_1,M_3,M_3,M_3
10,147,2,0,100,0,59,M_2,M_2,M_2,M_2,M_2,M_1,M_0,M_1,M_3,M_1,M_1,M_0,M_0,M_3,M_0,M_0,M_1,M_3,M_3,M_3
10,148,3,2,102,1,60,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_3,M_1,M_1,M_0,M_0,M_3,M_0,M_0,M_0,M_3,M_3,M_3
10,149,4,2,104,1,61,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_3,M_1,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3
10,150,5,0,104,0,61,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_3,M_1,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3
10,151,6,0,104,0,61,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_3,M_1,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3
10,152,7,0,104,0,61,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_3,M_1,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3
10,153,8,0,104,0,61,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_3,M_1,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3
10,154,9,0,104,0,61,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_3,M_1,M_1,M_3,M_0,M_0,M_0,M_0,M_0,M_3,M_3,M_3
10,155,10,2,106,1,62,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3
10,156,11,0,106,0,62,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3
10,157,12,0,106,0,62,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3
10,158,13,0,106,0,62,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3
10,159,14,0,106,0,62,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3
11,159,0,0,106,0,62,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_3,M_3,M_0,M_0,M_0,M_0,M_3,M_3,M_3
11,160,1,2,108,1,63,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_3,M_3,M_0,M_0,M_0,M_3,M_3,M_3
11,161,2,0,108,0,63,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_3,M_3,M_0,M_0,M_0,M_3,M_3,M_3
11,162,3,0,108,0,63,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_3,M_3,M_0,M_0,M_0,M_3,M_3,M_3
11,163,4,0,108,0,63,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_3,M_3,M_0,M_0,M_0,M_3,M_3,M_3
11,164,5,2,110,1,64,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_3,M_0,M_3,M_0,M_0,M_3,M_3,M_3
11,165,6,0,110,0,64,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_3,M_0,M_3,M_0,M_0,M_3,M_3,M_3
11,166,7,0,110,0,64,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_3,M_0,M_3,M_0,M_0,M_3,M_3,M_3
11,167,8,2,112,1,65,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_3,M_3
11,168,9,0,112,0,65,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_3,M_0,M_0,M_3,M_0,M_3,M_3,M_3
11,169,10,2,114,1,66,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
11,170,11,0,114,0,66,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
11,171,12,0,114,0,66,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
11,172,13,0,114,0,66,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
11,173,14,0,114,0,66,M_2,M_2,M_2,M_2,M_2,M_1,M_1,M_1,M_0,M_1,M_1,M_0,M_0,M_0,M_0,M_3,M_3,M_3,M_3,M_3
