Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19
13,132,4,0,116,0,66,M_1,M_1,M_1,M_2,M_1,M_2,M_3,M_2,M_0,M_4,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_0,M_0
13,133,5,0,116,0,66,M_1,M_1,M_1,M_2,M_1,M_2,M_3,M_2,M_0,M_4,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_0,M_0
13,134,6,2,118,1,67,M_1,M_1,M_1,M_2,M_1,M_2,M_3,M_2,M_4,M_0,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_0,M_0
13,135,7,0,118,0,67,M_1,M_1,M_1,M_2,M_1,M_2,M_3,M_2,M_4,M_0,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_0,M_0
13,136,8,0,118,0,67,M_1,M_1,M_1,M_2,M_1,M_2,M_3,M_2,M_4,M_0,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_0,M_0
13,137,9,0,118,0,67,M_1,M_1,M_1,M_2,M_1,M_2,M_3,M_2,M_4,M_0,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_0,M_0
14,137,0,0,118,0,67,M_1,M_1,M_1,M_2,M_1,M_2,M_3,M_2,M_4,M_0,M_3,M_3,M_3,M_2,M_4,M_4,M_4,M_0,M_0,M_0
14,138,1,2,120,1,68,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_4,M_0,M_3,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_0,M_0
14,139,2,2,122,1,69,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_0,M_4,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_0,M_0
14,140,3,0,122,0,69,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_0,M_4,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_0,M_0
14,141,4,0,122,0,69,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_0,M_4,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_0,M_0
14,142,5,2,124,1,70,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_4,M_0,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_0,M_0
14,143,6,2,126,1,71,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_4,M_4,M_0,M_0,M_0
14,144,7,0,126,0,71,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_4,M_4,M_0,M_0,M_0
14,145,8,0,126,0,71,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_4,M_4,M_0,M_0,M_0
14,146,9,0,126,0,71,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_4,M_4,M_0,M_0,M_0
15,146,0,0,126,0,71,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_4,M_4,M_0,M_3,M_3,M_3,M_3,M_4,M_4,M_0,M_0,M_0
15,147,1,2,128,1,72,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_4,M_3,M_0,M_4,M_3,M_3,M_3,M_4,M_4,M_0,M_0,M_0
15,148,2,0,128,0,72,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_4,M_3,M_0,M_4,M_3,M_3,M_3,M_4,M_4,M_0,M_0,M_0
15,149,3,2,130,1,73,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_4,M_3,M_0,M_4,M_3,M_3,M_3,M_4,M_0,M_4,M_0,M_0
15,150,4,2,132,1,74,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_4,M_3,M_0,M_0,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_0
15,151,5,0,132,0,74,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_4,M_3,M_0,M_0,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_0
15,152,6,0,132,0,74,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_4,M_3,M_0,M_0,M_3,M_3,M_3,M_4,M_4,M_4,M_0,M_0
15,153,7,2,134,1,75,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_0,M_0,M_4,M_3,M_3,M_4,M_4,M_4,M_0,M_0
15,154,8,0,134,0,75,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_0,M_0,M_4,M_3,M_3,M_4,M_4,M_4,M_0,M_0
15,155,9,0,134,0,75,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_0,M_0,M_4,M_3,M_3,M_4,M_4,M_4,M_0,M_0
16,155,0,0,134,0,75,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_0,M_0,M_4,M_3,M_3,M_4,M_4,M_4,M_0,M_0
16,156,1,2,136,1,76,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_4,M_0,M_0,M_3,M_3,M_4,M_4,M_4,M_0,M_0
16,157,2,0,136,0,76,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_4,M_0,M_0,M_3,M_3,M_4,M_4,M_4,M_0,M_0
16,158,3,2,138,1,77,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_0,M_4,M_3,M_4,M_4,M_4,M_0,M_0
16,159,4,0,138,0,77,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_0,M_4,M_3,M_4,M_4,M_4,M_0,M_0
16,160,5,0,138,0,77,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_0,M_4,M_3,M_4,M_4,M_4,M_0,M_0
16,161,6,3,141,0,80,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3,M_0,M_4,M_4,M_4,M_4,M_0,M_0
16,162,7,0,141,0,80,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3,M_0,M_4,M_4,M_4,M_4,M_0,M_0
16,163,8,0,141,0,80,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3,M_0,M_4,M_4,M_4,M_4,M_0,M_0
16,164,9,0,141,0,80,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3,M_0,M_4,M_4,M_4,M_4,M_0,M_0
17,164,0,0,141,0,80,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3,M_0,M_4,M_4,M_4,M_4,M_0,M_0
17,165,1,2,143,1,81,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_4,M_3,M_0,M_0,M_4,M_4,M_4,M_0,M_0
17,166,2,0,143,0,81,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_4,M_3,M_0,M_0,M_4,M_4,M_4,M_0,M_0
17,167,3,0,143,0,81,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_4,M_3,M_0,M_0,M_4,M_4,M_4,M_0,M_0
17,168,4,2,145,1,82,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_4,M_3,M_0,M_0,M_0,M_4,M_4,M_0,M_4
17,169,5,2,147,1,83,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3,M_0,M_0,M_4,M_4,M_4,M_0,M_4
17,170,6,2,149,1,84,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3,M_0,M_0,M_0,M_4,M_4,M_4,M_4
17,171,7,0,149,0,84,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3,M_0,M_0,M_0,M_4,M_4,M_4,M_4
17,172,8,0,149,0,84,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3,M_0,M_0,M_0,M_4,M_4,M_4,M_4
17,173,9,0,149,0,84,M_1,M_1,M_1,M_2,M_1,M_2,M_2,M_2,M_3,M_3,M_3,M_0,M_3,M_0,M_0,M_0,M_4,M_4,M_4,M_4
