Instance,Global Circuit layer,Local Circuit Layer,Number of Teleported Qubits,Total Number of Teleported Qubits,Number of Teleported Qubit Swaps,Total Number of Teleported Qubits Minus Swaps,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,q_17,q_18,q_19
13,132,4,0,28,0,14,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
13,133,5,0,28,0,14,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
13,134,6,0,28,0,14,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
13,135,7,0,28,0,14,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
13,136,8,0,28,0,14,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
13,137,9,0,28,0,14,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
14,137,0,0,28,0,14,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
14,138,1,2,30,1,15,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
14,139,2,0,30,0,15,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
14,140,3,0,30,0,15,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
14,141,4,0,30,0,15,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
14,142,5,0,30,0,15,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
14,143,6,0,30,0,15,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
14,144,7,0,30,0,15,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_0,M_1,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
14,145,8,2,32,1,16,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
14,146,9,0,32,0,16,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
15,146,0,0,32,0,16,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
15,147,1,0,32,0,16,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_0,M_0,M_1,M_1,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1
15,148,2,2,34,1,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
15,149,3,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
15,150,4,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
15,151,5,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
15,152,6,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
15,153,7,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
15,154,8,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
15,155,9,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
16,155,0,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
16,156,1,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
16,157,2,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
16,158,3,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
16,159,4,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
16,160,5,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
16,161,6,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
16,162,7,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
16,163,8,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
16,164,9,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
17,164,0,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
17,165,1,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
17,166,2,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
17,167,3,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
17,168,4,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
17,169,5,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
17,170,6,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
17,171,7,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
17,172,8,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
17,173,9,0,34,0,17,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_0,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1,M_1
